run_number,subrun_number,event_number,ppfx_cv,weightSplineTimesTune,sss_candidate_min_dist,reco_shower_energy_max,reco_shower_nuscore,reco_shower_trackscore,reco_shower_theta_yz,reco_shower_phi_yx,reco_shower_opening_angle,cos_theta,bdt_score
17334.000,54.000,2721.000,-0.000,-14622437014834134384640.000,35.102,284.794,0.722,0.006,0.345,0.285,0.119,0.694,0.196
15391.000,80.000,4032.000,-0.000,-14622437014834134384640.000,34.941,221.856,0.101,0.015,-1.031,-1.843,0.119,0.388,0.007
15391.000,216.000,10838.000,-0.000,-14622437014834134384640.000,40.201,227.512,0.091,0.082,2.031,1.538,0.146,-0.343,0.006
14590.000,101.000,5081.000,-0.000,-14622437014834134384640.000,11.981,80.035,0.038,0.065,0.199,2.812,0.228,0.820,0.019
14590.000,134.000,6723.000,-0.000,-14622437014834134384640.000,30.458,205.583,0.085,0.045,2.272,2.590,0.041,-0.412,0.003
18903.000,401.000,20090.000,-0.000,-14622437014834134384640.000,102.697,85.677,0.102,0.155,2.388,2.385,0.114,-0.573,0.017
18232.000,6.000,314.000,-0.000,-14622437014834134384640.000,50.314,556.434,0.683,0.037,0.024,0.086,0.167,0.979,0.778
18232.000,25.000,1256.000,-0.000,-14622437014834134384640.000,101.604,166.731,0.016,0.240,-2.478,-2.538,0.243,-0.684,0.033
14914.000,150.000,7515.000,-0.000,-14622437014834134384640.000,0.537,139.446,0.221,0.117,-0.682,-2.327,0.107,0.564,0.008
14965.000,29.000,1470.000,-0.000,-14622437014834134384640.000,24.104,74.158,0.649,0.435,0.178,0.545,0.112,0.977,0.655
16036.000,461.000,23098.000,-0.000,-14622437014834134384640.000,32.756,44.013,0.666,0.098,0.400,0.278,0.238,0.628,0.037
14301.000,29.000,1476.000,-0.000,-14622437014834134384640.000,45.361,115.710,0.284,0.275,3.074,2.939,0.135,-0.957,0.322
14127.000,176.000,8834.000,-0.000,-14622437014834134384640.000,13.469,162.231,0.000,0.153,0.035,0.063,0.623,0.906,0.676
17871.000,21.000,1090.000,-0.000,-14622437014834134384640.000,5.171,346.606,0.899,0.002,-0.394,-0.710,0.133,0.831,0.210
17975.000,96.000,4819.000,-0.000,-14622437014834134384640.000,71.230,135.085,0.087,0.482,2.097,2.455,0.047,-0.337,0.005
16731.000,247.000,12355.000,-0.000,-14622437014834134384640.000,12.102,71.987,0.170,0.054,1.219,0.802,0.338,0.380,0.009
16108.000,16.000,805.000,-0.000,-14622437014834134384640.000,8.856,131.539,0.162,0.088,-1.243,-2.580,0.139,0.055,0.006
17152.000,80.000,4001.000,-0.000,-14622437014834134384640.000,81.646,101.116,0.104,0.166,-1.065,-2.033,0.364,0.323,0.009
17182.000,7.000,387.000,-0.000,-14622437014834134384640.000,29.721,465.924,0.323,0.005,1.115,0.641,0.109,0.401,0.018
14644.000,280.000,14025.000,-0.000,-14622437014834134384640.000,30.774,175.989,0.075,0.109,0.836,1.148,0.177,0.730,0.043
18701.000,87.000,4385.000,-0.000,-14622437014834134384640.000,21.992,6.811,0.013,0.464,-0.028,-0.016,0.425,0.560,0.015
18685.000,75.000,3771.000,-0.000,-14622437014834134384640.000,12.673,905.356,0.000,0.126,-1.565,-1.527,0.022,-0.097,0.003
16352.000,4.000,226.000,-0.000,-14622437014834134384640.000,64.769,284.748,0.000,0.145,0.653,1.014,0.218,0.824,0.165
